core.externalId,core.name,core.description,core.businessDescription,core.businessName,core.reference,custom.PowerBI.v3.VisualQuery,custom.PowerBI.v3.VisualType
Simpfy_project_96010eb4/559834161b2ed9207434/Visual27_tableEx,Visual27_tableEx,Visual27_tableEx,Visual27_tableEx,Visual27_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Milestone_count finished on time'}, 'Name': 'simpfy_projects_vw.Milestone_count finished on time', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual28_tableEx,Visual28_tableEx,Visual28_tableEx,Visual28_tableEx,Visual28_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Quarter Milestone'}, 'Name': 'simpfy_projects_vw.Quarter Milestone', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual29_tableEx,Visual29_tableEx,Visual29_tableEx,Visual29_tableEx,Visual29_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Quarter Milestone'}, 'Name': 'simpfy_projects_vw.Quarter Milestone', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual30_tableEx,Visual30_tableEx,Visual30_tableEx,Visual30_tableEx,Visual30_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Quarter Milestone'}, 'Name': 'simpfy_projects_vw.Quarter Milestone', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/559834161b2ed9207434/Visual31_tableEx,Visual31_tableEx,Visual31_tableEx,Visual31_tableEx,Visual31_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Quarter Milestone'}, 'Name': 'simpfy_projects_vw.Quarter Milestone', 'NativeReferenceName': ' '}]}",tableEx
Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,,"{'Version': 2, 'From': [{'Name': 's1', 'Entity': 'simpfy_projects_vw', 'Type': 0}, {'Name': 's', 'Entity': 'simpfy_kpi_value', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's1'}}, 'Property': 'KPI_Display'}, 'Name': 'simpfy_projects_vw.KPI_Display', 'NativeReferenceName': 'KPIs'}, {'Column': {'Expression': {'SourceRef': {'Source': 's1'}}, 'Property': 'project_name'}, 'Name': 'simpfy_projects_vw.project_name', 'NativeReferenceName': 'Project'}, {'Column': {'Expression': {'SourceRef': {'Source': 's1'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_projects_vw.segment_name', 'NativeReferenceName': 'Segment'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Name'}, 'Name': 'simpfy_kpi_value.Name', 'NativeReferenceName': 'Name'}]}",tableEx
Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_name'}, 'Name': 'simpfy_projects_vw.project_name', 'NativeReferenceName': 'project_name'}]}",slicer
Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'milestone_name'}, 'Name': 'simpfy_projects_vw.milestone_name', 'NativeReferenceName': 'Milestone'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'milestone_description'}, 'Name': 'simpfy_projects_vw.milestone_description', 'NativeReferenceName': 'Description'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'milestone_target_date'}, 'Name': 'simpfy_projects_vw.milestone_target_date.Variation.Date Hierarchy.Year', 'NativeReferenceName': 'Target date'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'milestone_status'}, 'Name': 'simpfy_projects_vw.milestone_status', 'NativeReferenceName': 'Completion status'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'milestone_completion_date'}, 'Name': 'simpfy_projects_vw.milestone_completion_date', 'NativeReferenceName': 'Actual date'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_name'}, 'Name': 'simpfy_projects_vw.project_name', 'NativeReferenceName': 'project_name'}]}",tableEx
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}, {'Name': 'l', 'Entity': 'LastMilestonesTable', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_projects_vw.segment_name', 'NativeReferenceName': 'Segment'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_name'}, 'Name': 'simpfy_projects_vw.project_name', 'NativeReferenceName': 'Project'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'description'}, 'Name': 'simpfy_projects_vw.description', 'NativeReferenceName': 'Description'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'general_impact_summary'}, 'Name': 'simpfy_projects_vw.general_impact_summary', 'NativeReferenceName': 'Impact'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'total_cost'}, 'Name': 'simpfy_projects_vw.total_cost', 'NativeReferenceName': 'Total CAPEX'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Project Stage'}, 'Name': 'simpfy_projects_vw.project_stage', 'NativeReferenceName': 'Stage'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'key_areas_of_concern'}, 'Name': 'simpfy_projects_vw.key_areas_of_concern', 'NativeReferenceName': 'Challenges Affecting Project'}, {'Column': {'Expression': {'SourceRef': {'Source': 'l'}}, 'Property': 'LastMilestoneStatus'}, 'Name': 'LastMilestonesTable.LastMilestoneStatus', 'NativeReferenceName': 'Project Status'}]}",tableEx
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_country'}, 'Name': 'simpfy_projects_vw.project_country', 'NativeReferenceName': 'project_country'}]}",slicer
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual3_slicer,Visual3_slicer,Visual3_slicer,Visual3_slicer,Visual3_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_projects_vw.segment_name', 'NativeReferenceName': 'segment_name'}]}",slicer
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual4_slicer,Visual4_slicer,Visual4_slicer,Visual4_slicer,Visual4_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}, 'Name': 'simpfy_projects_vw.start_year', 'NativeReferenceName': 'start_year'}], 'OrderBy': [{'Direction': 1, 'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}}}]}",slicer
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual5_slicer,Visual5_slicer,Visual5_slicer,Visual5_slicer,Visual5_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'corp_initiative_name'}, 'Name': 'simpfy_projects_vw.corp_initiative_name', 'NativeReferenceName': 'corp_initiative_name'}]}",slicer
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual6_slicer,Visual6_slicer,Visual6_slicer,Visual6_slicer,Visual6_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Enablers'}, 'Name': 'simpfy_projects_vw.Enablers', 'NativeReferenceName': 'Enablers'}]}",slicer
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual7_slicer,Visual7_slicer,Visual7_slicer,Visual7_slicer,Visual7_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Pillars'}, 'Name': 'simpfy_projects_vw.Pillars', 'NativeReferenceName': 'Pillars'}]}",slicer
Simpfy_project_96010eb4/beef0fdda40043206804/Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_challenges_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_challenges_vw.segment_name', 'NativeReferenceName': 'Segment'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'challenge title (area of concern)'}, 'Name': 'simpfy_challenges_vw.title', 'NativeReferenceName': 'Challenges'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'description'}, 'Name': 'simpfy_challenges_vw.description', 'NativeReferenceName': 'Description'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'potential_impact'}, 'Name': 'simpfy_challenges_vw.potential_impact', 'NativeReferenceName': 'Potential lmpact'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'planned_actions(resolution actions)'}, 'Name': 'simpfy_challenges_vw.planned_actions', 'NativeReferenceName': 'Resolution Actions'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'risk_level'}, 'Name': 'simpfy_challenges_vw.risk_level', 'NativeReferenceName': 'Risk Level'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'CombinedResolutionPartners2'}, 'Name': 'simpfy_challenges_vw.CombinedResolutionPartners2', 'NativeReferenceName': 'Resolution Partner'}]}",tableEx
Simpfy_project_96010eb4/beef0fdda40043206804/Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Pillars'}, 'Name': 'simpfy_projects_vw.Pillars', 'NativeReferenceName': 'Pillars'}]}",slicer
Simpfy_project_96010eb4/beef0fdda40043206804/Visual3_slicer,Visual3_slicer,Visual3_slicer,Visual3_slicer,Visual3_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Enablers'}, 'Name': 'simpfy_projects_vw.Enablers', 'NativeReferenceName': 'Enablers'}]}",slicer
Simpfy_project_96010eb4/beef0fdda40043206804/Visual4_slicer,Visual4_slicer,Visual4_slicer,Visual4_slicer,Visual4_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'corp_initiative_name'}, 'Name': 'simpfy_projects_vw.corp_initiative_name', 'NativeReferenceName': 'corp_initiative_name'}]}",slicer
Simpfy_project_96010eb4/beef0fdda40043206804/Visual5_slicer,Visual5_slicer,Visual5_slicer,Visual5_slicer,Visual5_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}, 'Name': 'simpfy_projects_vw.start_year', 'NativeReferenceName': 'start_year'}], 'OrderBy': [{'Direction': 1, 'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}}}]}",slicer
Simpfy_project_96010eb4/beef0fdda40043206804/Visual6_slicer,Visual6_slicer,Visual6_slicer,Visual6_slicer,Visual6_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_projects_vw.segment_name', 'NativeReferenceName': 'segment_name'}]}",slicer
Simpfy_project_96010eb4/beef0fdda40043206804/Visual7_slicer,Visual7_slicer,Visual7_slicer,Visual7_slicer,Visual7_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_country'}, 'Name': 'simpfy_projects_vw.project_country', 'NativeReferenceName': 'project_country'}]}",slicer
Simpfy_project_96010eb4/7134b50a2d7c3644c43c/Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_projects_vw.segment_name', 'NativeReferenceName': 'Segment'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_initiative_name'}, 'Name': 'simpfy_projects_vw.segment_initiative_name', 'NativeReferenceName': 'Segment Initiative'}]}",tableEx
Simpfy_project_96010eb4/7134b50a2d7c3644c43c/Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_country'}, 'Name': 'simpfy_projects_vw.project_country', 'NativeReferenceName': 'project_country'}]}",slicer
Simpfy_project_96010eb4/7134b50a2d7c3644c43c/Visual3_slicer,Visual3_slicer,Visual3_slicer,Visual3_slicer,Visual3_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_projects_vw.segment_name', 'NativeReferenceName': 'segment_name'}]}",slicer
Simpfy_project_96010eb4/7134b50a2d7c3644c43c/Visual4_slicer,Visual4_slicer,Visual4_slicer,Visual4_slicer,Visual4_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}, 'Name': 'simpfy_projects_vw.start_year', 'NativeReferenceName': 'start_year'}], 'OrderBy': [{'Direction': 1, 'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}}}]}",slicer
Simpfy_project_96010eb4/7134b50a2d7c3644c43c/Visual5_slicer,Visual5_slicer,Visual5_slicer,Visual5_slicer,Visual5_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'corp_initiative_name'}, 'Name': 'simpfy_projects_vw.corp_initiative_name', 'NativeReferenceName': 'corp_initiative_name'}]}",slicer
Simpfy_project_96010eb4/7134b50a2d7c3644c43c/Visual6_slicer,Visual6_slicer,Visual6_slicer,Visual6_slicer,Visual6_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Enablers'}, 'Name': 'simpfy_projects_vw.Enablers', 'NativeReferenceName': 'Enablers'}]}",slicer
Simpfy_project_96010eb4/7134b50a2d7c3644c43c/Visual7_slicer,Visual7_slicer,Visual7_slicer,Visual7_slicer,Visual7_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Pillars'}, 'Name': 'simpfy_projects_vw.Pillars', 'NativeReferenceName': 'Pillars'}]}",slicer
